youtube_id,start_seconds,end_seconds,onto
-A8y9VviC8M,510.000,520.000,/m/0g6b5
-ABAZjX1UaQ,30.000,40.000,/m/015p6
-ADTZNx531s,340.000,350.000,/m/07jdr
-ADh3udyGyI,7.000,17.000,/m/02mk9
-ADsnhHJIXg,21.000,31.000,/m/02mk9
-AEm-1iJEOE,30.000,40.000,/m/02mk9
-AFGfu5zOzQ,30.000,40.000,/m/06_fw
-AFrDnmdTCg,30.000,40.000,/m/0bt9lr
-AGoqGebT-M,0.000,8.000,/m/06bz3
-AHj1m0hYLE,30.000,40.000,/m/02mk9
-AIgkXmOICs,100.000,110.000,/m/03vt0
-AImQTMkh-4,0.000,10.000,/m/07jdr
-AMZbL_L-R8,30.000,40.000,/m/02mk9
-ARy8eeD740,30.000,40.000,/m/03qtwd
-ATt52SzTvg,20.000,30.000,/m/0bt9lr
-AV028hx__I,18.000,28.000,/m/02mk9
-AVj3HLlkjc,30.000,40.000,/m/06bz3
-AVwRtGa-4g,30.000,40.000,/m/0bt9lr
-AWOHROz8hM,10.000,20.000,/m/015p6
-AWooU1PDiM,70.000,80.000,/m/0bt9lr
-AWzoCZpoBY,10.000,20.000,/m/01yrx
-AX4UT8h78Y,50.000,60.000,/m/03vt0
-Ab6ie9ICAY,40.000,50.000,/m/02mk9
-AbFO26L-fw,140.000,150.000,/m/07jdr
-AeZfwzZhWY,30.000,40.000,/m/06h7j
-AegV-ZuhQM,30.000,40.000,/m/015p6
-AfJKhf6P3U,30.000,40.000,/m/03k3r
-AfZEvfXfyE,30.000,40.000,/m/06bz3
-AioliAg12U,10.000,20.000,/m/07jdr
-Ak4gAph-vk,30.000,40.000,/m/03qtwd
-AkYtnUbOVs,90.000,100.000,/m/05kq4
-AklPWCZp3g,23.000,33.000,/m/02mk9
-AkrCGMWDxg,240.000,250.000,/m/07jdr
-AlrV7wxtv0,90.000,100.000,/m/015p6
-Ap8DKaFDK4,30.000,40.000,/m/02mk9
-Aqdkqfk17c,120.000,130.000,/m/015p6
-Ar4PKnkW4g,30.000,40.000,/m/0bt9lr
-As_AWmZ1EI,30.000,40.000,/m/06h7j
-Au1fPPMjtM,30.000,40.000,/m/03m9d0z
-AuO9_k75a0,40.000,50.000,/m/03qtwd
-Aumnnovo2s,18.000,28.000,/m/02mk9
-AymlqMV-kU,70.000,80.000,/m/03m9d0z
-B-906COr4Y,30.000,40.000,/m/06bz3
-B0s0WAuB8s,80.000,90.000,/m/03vt0
-B12VopkJmE,30.000,40.000,/m/015p6
-B5DiOSRRaE,30.000,40.000,/m/0bt9lr
-B6CSHRHZSA,70.000,80.000,/m/015p6
-B7_MCn_xQo,30.000,40.000,/m/015p6
-B8ZLJSiDa0,0.000,10.000,/m/06mb1
-B9XpiViAv0,30.000,40.000,/m/02mk9
-B9YsJ2WT58,150.000,160.000,/m/015p6
-BBx3V4rWa8,11.000,21.000,/m/02mk9
-BCkR9jkUUY,30.000,40.000,/m/03qtwd
-BDM_1jR6Y4,30.000,40.000,/m/06bz3
-BEt_WLaM_8,30.000,40.000,/m/0bt9lr
-BF5MwxM3iY,30.000,40.000,/m/0bt9lr
-BGOlBck6D4,130.000,140.000,/m/0bt9lr
-BIDug9-30w,80.000,90.000,/m/03qtwd
-BITdv-u3GI,10.000,20.000,/m/015p6
-BJ2JlPp9bc,40.000,50.000,/m/07jdr
-BJNMHMZDcU,50.000,60.000,/m/0bt9lr
-BL3E3sLc78,30.000,40.000,/m/0bt9lr
-BLD2zJt6Fg,12.000,22.000,/m/0bt9lr
-BLjIL2ROoo,14.000,24.000,/m/0bt9lr
-BOh6BFn04Q,7.000,17.000,/m/02mk9
-BPxYc16VZ4,30.000,40.000,/m/03m9d0z
-BPxYc16VZ4,30.000,40.000,/m/05kq4
-BQ1JuxcJuc,60.000,70.000,/m/02mk9
-BUWGM7qeUM,10.000,20.000,/m/06mb1
-BWjCuSKJVA,30.000,40.000,/m/06h7j
-BWz9DceQD8,30.000,40.000,/m/015p6
-BYRsOH220c,20.000,30.000,/m/0g6b5
-BZD5cNDyNc,380.000,390.000,/m/03m9d0z
-B_oIQmZgoI,0.000,10.000,/m/015p6
-BaCtz9kbTU,3.000,13.000,/m/015p6
-BaVEk1zS2g,390.000,400.000,/m/07jdr
-BavAxXARG4,500.000,510.000,/m/06mb1
-BbO7aTFscE,30.000,40.000,/m/03m9d0z
-BcQIqmaULo,30.000,40.000,/m/02mk9
-Bds7slIyiA,20.000,30.000,/m/02mk9
-Bh4TB3yXJw,80.000,90.000,/m/015p6
-BhX_7Uwh44,30.000,40.000,/m/02mk9
-BiUqZssivc,140.000,150.000,/m/015p6
-BjbonGxYrY,30.000,40.000,/m/0bt9lr
-Bm6XfgHiLk,30.000,40.000,/m/02mk9
-BmlIJZ4jAk,90.000,100.000,/m/015p6
-Bnctvh_6uc,18.000,28.000,/m/01yrx
-Bq97o0tfjM,30.000,40.000,/m/06h7j
-BrGEW6o1i0,0.000,10.000,/m/0bt9lr
-BrnsMKKyNc,30.000,40.000,/m/015p6
-BtHtfs-wpQ,27.000,37.000,/m/06bz3
-BwrJ1DRr0Q,30.000,40.000,/m/06bz3
-Bzkbfg8E5g,5.000,15.000,/m/02mk9
-C05eE7dUyk,18.000,28.000,/m/06h7j
-C0_MvydkRk,80.000,90.000,/m/015p6
-C3rrh6dDjE,0.000,10.000,/m/03m9d0z
-C4M1TbZgD8,190.000,200.000,/m/0199g
-C7WK9_e2_s,9.000,19.000,/m/06bz3
-C7q03eZUI4,40.000,50.000,/m/015p6
-C8Y6MNFb_g,470.000,480.000,/m/0g6b5
-CDNLfmVPzA,30.000,40.000,/m/06bz3
-CEC5RoRUbU,30.000,40.000,/m/0bt9lr
-CEhAYuIFtA,310.000,320.000,/m/07jdr
-CGRNKyzlzk,0.000,6.000,/m/03m9d0z
-CGRNKyzlzk,0.000,6.000,/m/05kq4
-CGcJtAS4lk,30.000,40.000,/m/02mk9
-CHwctXCRJk,30.000,40.000,/m/01yrx
-CKa-wIGrCo,0.000,10.000,/m/03qtwd
-CL9RufXTpI,15.000,25.000,/m/03m9d0z
-CLad9zt60Y,30.000,40.000,/m/015p6
-CMQLYhy2bk,15.000,25.000,/m/02mk9
-CMZ5fsN5RE,0.000,10.000,/m/0199g
-CPNNk0Yy_o,30.000,40.000,/m/0bt9lr
-CQu_menzEI,30.000,40.000,/m/06bz3
-CSIVI_XXfY,11.000,21.000,/m/06bz3
-CU_q2hTuzg,220.000,230.000,/m/03qtwd
-CZXptZtZ_g,30.000,40.000,/m/07jdr
-Ca1_ynWC3M,30.000,40.000,/m/02mk9
-CciRmdCIYs,28.000,38.000,/m/07jdr
-CeD_iol6Hg,30.000,40.000,/m/01yrx
-CepfaU3-ZY,13.000,23.000,/m/02mk9
-Cgt2vXOekA,0.000,10.000,/m/015p6
-Chm_TzeYjA,40.000,50.000,/m/03m9d0z
-Chm_TzeYjA,40.000,50.000,/m/06mb1
-CkWETc8sew,30.000,40.000,/m/06bz3
-CkgGfKepO4,140.000,150.000,/m/07jdr
-ClyFAKnlxs,140.000,150.000,/m/015p6
-CnNnlgEsLY,7.000,17.000,/m/01yrx
-CqCfXv4iBo,30.000,40.000,/m/015p6
-CqXLLSwi70,50.000,60.000,/m/015p6
-Cscub2da40,60.000,70.000,/m/0bt9lr
-CsyccdK-W0,30.000,40.000,/m/0bt9lr
-CvAmfsTtew,30.000,40.000,/m/02mk9
-Cy4l2Me_K8,40.000,50.000,/m/015p6
-Cz0muXWdeU,310.000,320.000,/m/03qtwd
-CzAjJI8PbA,12.000,22.000,/m/01yrx
-D08wyQwDPQ,10.000,20.000,/m/0199g
-D0mHBhZgfg,10.000,20.000,/m/0g6b5
-D1uGn8bvIA,40.000,50.000,/m/07jdr
-D35UR-O3Gw,30.000,40.000,/m/03m9d0z
-D35UR-O3Gw,30.000,40.000,/m/05kq4
-D3DxR_cQtQ,100.000,110.000,/m/02mk9
-D4pDm_pwkA,10.000,20.000,/m/02mk9
-D6DyrLZuQQ,30.000,40.000,/m/01yrx
-D6JMg1e4DM,30.000,40.000,/m/06bz3
-D8SmpQS4pA,40.000,50.000,/m/0bt9lr
-D9DdrYwk7U,10.000,20.000,/m/02mk9
-D9ssu55Beo,200.000,210.000,/m/03qtwd
-DAbjbLBmhU,30.000,40.000,/m/02mk9
-DBX_37OT2I,260.000,270.000,/m/03m9d0z
-DBzymUQ6qc,30.000,40.000,/m/03m9d0z
-DFbUZLOaMA,40.000,50.000,/m/0g6b5
-DFmWLDkxQg,30.000,40.000,/m/02mk9
-DHGwygUsQc,30.000,40.000,/m/06_fw
-DIgGhJO8Jc,30.000,40.000,/m/02mk9
-DMD77F1IPI,80.000,90.000,/m/02mk9
-DN0XLqlVSs,30.000,40.000,/m/03m9d0z
-DNMQsp5v14,30.000,40.000,/m/015p6
-DO2LxuNb0g,30.000,40.000,/m/02mk9
-DQeh8UUQKE,17.000,27.000,/m/06bz3
-DQgmbWhS8Y,30.000,40.000,/m/06bz3
-DRW70sxEnA,30.000,40.000,/m/015p6
-DRj4C-Ky1c,10.000,20.000,/m/015p6
-DSdFP7jc34,30.000,40.000,/m/02mk9
-DWM4mHYkCo,30.000,40.000,/m/015p6
-DWgE5OnEVY,150.000,160.000,/m/03vt0
-DXq8b_yfTQ,240.000,250.000,/m/03m9d0z
-DXq8b_yfTQ,240.000,250.000,/m/05kq4
-DZN4RxMD3s,140.000,150.000,/m/07jdr
-D_gWD3VjIM,0.000,10.000,/m/03qtwd
-DeCpsT5Q7g,30.000,40.000,/m/02mk9
-DecEWIegKU,20.000,30.000,/m/015p6
-DfsRfpQC8U,80.000,90.000,/m/015p6
-Dh7FUYZX9Q,80.000,90.000,/m/05kq4
-DkuTmIs7_Q,30.000,40.000,/m/06_fw
-DlUhKaG8eo,80.000,90.000,/m/03vt0
-DlpGYhmO4A,30.000,40.000,/m/03k3r
-DnQzOmcrwU,340.000,350.000,/m/07jdr
-DnrNt9gBJs,30.000,40.000,/m/01yrx
-Dqd4YgZL0k,30.000,40.000,/m/0bt9lr
-Dqnv0l4t20,30.000,40.000,/m/06bz3
-Dqs5gfCs6w,1.000,11.000,/m/0bt9lr
-DrChjJRNIk,80.000,90.000,/m/07jdr
-DsCcOSF_-c,13.000,23.000,/m/0bt9lr
-DsZ-XfJRCE,2.000,12.000,/m/02mk9
-Dtnl97ETeA,30.000,40.000,/m/06bz3
-Dvs3P45rsI,230.000,240.000,/m/015p6
-DxxB_rLqEw,80.000,90.000,/m/06bz3
-DyPOJ6PQVg,17.000,27.000,/m/02mk9
-DytoSBCx7g,30.000,40.000,/m/06bz3
-E0shPRxAbo,30.000,40.000,/m/07jdr
-E13UQ4kP9Q,80.000,90.000,/m/07jdr
-E1E17R7UBA,260.000,270.000,/m/06_fw
-E1aIXhB4YU,30.000,40.000,/m/06_fw
-E4MGocy8o4,30.000,40.000,/m/03m9d0z
-E5U1MMllqA,30.000,40.000,/m/02mk9
-E7YRiWlfFI,15.000,25.000,/m/0bt9lr
-EBHuY7ynXk,30.000,40.000,/m/06mb1
-EI0b9hr9Mc,30.000,40.000,/m/06bz3
-ELF0Yf7sGQ,30.000,40.000,/m/0bt9lr
-EM6qEqk_H0,10.000,20.000,/m/0bt9lr
-EMnuFZSrbU,20.000,30.000,/m/02mk9
-EQByFLFqig,21.000,31.000,/m/06mb1
-ERY2p905dE,1.000,11.000,/m/0199g
-ERi_GO1O38,24.000,34.000,/m/02mk9
-EWjI6BhMI0,40.000,50.000,/m/015p6
-EWvMAkKDRM,20.000,30.000,/m/03k3r
-EYDZ9vlT8M,0.000,10.000,/m/06bz3
-EYD_hNvJCU,50.000,60.000,/m/015p6
-E_DO6q-0kc,210.000,220.000,/m/03qtwd
-Ebcl8HF6PE,30.000,40.000,/m/02mk9
-EbfAQSFkzk,140.000,150.000,/m/015p6
-Eet7VfCVZc,0.000,9.000,/m/06h7j
-Eew_XiQMZ8,110.000,120.000,/m/03qtwd
-Ef0YmW7OVg,30.000,40.000,/m/0bt9lr
-EfASI0k7JY,24.000,34.000,/m/0bt9lr
-EfKto2u_X4,30.000,40.000,/m/02mk9
-EfzTGoi21U,30.000,40.000,/m/06h7j
-Eg9oP45GgQ,30.000,40.000,/m/03m9d0z
-EhOyahroHE,30.000,40.000,/m/03qtwd
-Ei9I8oJlw0,30.000,40.000,/m/06bz3
-EjIWnnYgpc,30.000,40.000,/m/06mb1
-Ejdbj6I2W4,0.000,10.000,/m/0g6b5
-Ejy1cfmrYE,30.000,40.000,/m/015p6
-EoaiEiEwvw,0.000,10.000,/m/06bz3
-EovwXDEidU,210.000,220.000,/m/07jdr
-Ep82UWVIbI,10.000,20.000,/m/02mk9
-Er7lWh4q30,30.000,40.000,/m/015p6
-ErNtRvMITU,27.000,37.000,/m/02mk9
-Es4a6NHq1k,20.000,30.000,/m/03m9d0z
-EukI0Onzy8,0.000,9.000,/m/02mk9
-EveIKsp3nE,270.000,280.000,/m/07jdr
-EwUDjQP0dw,140.000,150.000,/m/0g6b5
-EyZiVzzYf4,22.000,32.000,/m/07jdr
-F-60iUiBh4,30.000,40.000,/m/03k3r
-F1_Gh78vJ0,30.000,40.000,/m/0199g
-F4SwZPqw4w,30.000,40.000,/m/02mk9
-F4sJahHESM,4.000,14.000,/m/02mk9
-F6whI8yGqk,30.000,40.000,/m/02mk9
-F75f77Y0tc,0.000,10.000,/m/015p6
-F7CWkUf3vE,120.000,130.000,/m/015p6
-F7e-VordxY,30.000,40.000,/m/02mk9
-F8R3TfLito,30.000,40.000,/m/03m9d0z
-F9Zr37h-RQ,50.000,60.000,/m/015p6
-FBhX5b_BNE,20.000,30.000,/m/015p6
-FFHudQjJ6c,30.000,40.000,/m/06bz3
-FGoF0ZNiFE,20.000,30.000,/m/0bt9lr
-FHaYjqVPZ8,11.000,21.000,/m/0bt9lr
-FIwh0ckUcg,390.000,400.000,/m/07jdr
-FL5Ham2C-o,30.000,40.000,/m/05kq4
-FL784R2DJk,21.000,31.000,/m/01yrx
-FL9SIdEWMo,10.000,20.000,/m/0bt9lr
-FLbNcUhBsY,60.000,70.000,/m/06mb1
-FNR9h5mD2w,30.000,40.000,/m/06h7j
-FNu8b_mSzw,30.000,40.000,/m/0bt9lr
-FPgVyEcCU8,30.000,40.000,/m/02mk9
-FQDsQtGXwk,200.000,210.000,/m/06bz3
-FR4W309dYo,30.000,40.000,/m/0bt9lr
-FRz2m7Dg1I,10.000,20.000,/m/06mb1
-FTKw2_goFo,30.000,40.000,/m/02mk9
-FVCOy9gbXc,20.000,30.000,/m/015p6
-FVcaKITrV0,30.000,40.000,/m/0bt9lr
-FXgPsF8hqk,120.000,130.000,/m/03m9d0z
-FXgPsF8hqk,120.000,130.000,/m/05kq4
-FYys_UeVhI,110.000,120.000,/m/06bz3
-FZDmFY9fi8,0.000,9.000,/m/06bz3
-FZNvrfP-eY,10.000,20.000,/m/06mb1
-FZQIkX44Pk,10.000,20.000,/m/0199g
-FdlM9BEkac,30.000,40.000,/m/03k3r
-FeJ5TELY5g,0.000,10.000,/m/015p6
-FiS4mXlVRU,30.000,40.000,/m/06bz3
-Fiq3GEWUlY,30.000,40.000,/m/015p6
-Fk8xFRW79k,30.000,40.000,/m/03m9d0z
-FkJTqTBhDQ,30.000,40.000,/m/05kq4
-FlW_W3Ouuc,210.000,220.000,/m/015p6
-Flba0pHyfw,30.000,40.000,/m/015p6
-FmniYuIbMc,12.000,22.000,/m/02mk9
-FsvS99nWTc,30.000,40.000,/m/0199g
-Fu_M4VmNIE,310.000,320.000,/m/015p6
-FwemucIizg,30.000,40.000,/m/0bt9lr
-Fyb0KlZxOc,90.000,100.000,/m/03qtwd
-FyciqeepCU,360.000,370.000,/m/02mk9
-FyzdMOeRdY,390.000,400.000,/m/03qtwd
-G0NQ2RmcRY,30.000,40.000,/m/06h7j
-G0mYaQJhig,360.000,370.000,/m/07jdr
-G2OMjRN67o,30.000,40.000,/m/0bt9lr
-G3JJn9fYlQ,29.000,39.000,/m/02mk9
-G5oU4ciH9g,30.000,40.000,/m/06bz3
-G6u0B6Uo-w,130.000,140.000,/m/07jdr
-G8TcyEGEGQ,30.000,40.000,/m/06bz3
-G9-6NtTtZQ,30.000,40.000,/m/03qtwd
-GCLlYEObNw,14.000,24.000,/m/02mk9
-GCrlnmT1CI,30.000,40.000,/m/015p6
-GD61bym00o,30.000,40.000,/m/0bt9lr
-GDboyrJvbY,10.000,20.000,/m/07jdr
-GDkljH9Hsg,11.000,21.000,/m/03m9d0z
-GF_pBcHi5I,440.000,450.000,/m/07jdr
-GJOTyij90U,90.000,100.000,/m/03qtwd
-GLS5h7Ey6k,30.000,40.000,/m/03k3r
-GM-ogU1Q4s,21.000,31.000,/m/03k3r
-GNrpVoCGEY,100.000,110.000,/m/02mk9
-GQO6aWy3Ng,460.000,470.000,/m/015p6
-GQQMqik_bA,30.000,40.000,/m/06bz3
-GQfpcPE-PE,30.000,40.000,/m/0bt9lr
-GQtDyZq5y4,30.000,40.000,/m/0bt9lr
-GS12LJYFsM,50.000,60.000,/m/015p6
-GUOAK-SotI,30.000,40.000,/m/0bt9lr
-GUVgFcoGCY,140.000,150.000,/m/03vt0
-GUxKaSGwHc,10.000,20.000,/m/02mk9
-GXt9AWAUDA,30.000,40.000,/m/03k3r
-GfaIkvwt1c,28.000,38.000,/m/02mk9
-Gg_41OZ_X4,580.000,590.000,/m/0g6b5
-GjCeAX0UYU,16.000,26.000,/m/07jdr
-Gjs0HFuxy8,6.000,16.000,/m/02mk9
-GlBg8R_D1Y,23.000,33.000,/m/03k3r
-GlVOPNJC9I,30.000,40.000,/m/01yrx
-GlxJX2S0kI,0.000,10.000,/m/03qtwd
-GlyNVaSgtU,30.000,40.000,/m/03m9d0z
-GlyNVaSgtU,30.000,40.000,/m/05kq4
-Gn6QHt_Fac,40.000,50.000,/m/06_fw
-Gp6qdU2fhY,30.000,40.000,/m/06bz3
-Gp9-o-75bA,13.000,23.000,/m/0bt9lr
-GpY_7QJZoc,15.000,25.000,/m/01yrx
-Gq8jwT-0zQ,50.000,60.000,/m/03qtwd
-GqV9Ce2zeQ,10.000,20.000,/m/015p6
-GvxtfYewXw,60.000,70.000,/m/03vt0
-GxKeTyhYsM,30.000,40.000,/m/02mk9
-H25rbDASF0,130.000,140.000,/m/02mk9
-H3Nt6B9vcI,30.000,40.000,/m/06bz3
-H4tPZGMCZo,30.000,40.000,/m/06h7j
-H7AfVJ6Z6w,500.000,510.000,/m/03qtwd
-HBR6wrrhAs,0.000,10.000,/m/0bt9lr
-HGmUSY9YcA,30.000,40.000,/m/0bt9lr
-HJQVouJd2w,26.000,36.000,/m/015p6
-HJnF7_5tqY,30.000,40.000,/m/02mk9
-HJxeIFmUd0,30.000,40.000,/m/01yrx
-HLTp7gPBEw,30.000,40.000,/m/01yrx
-HLkaa5GCFg,20.000,30.000,/m/0bt9lr
-HMLX0lgQbM,10.000,20.000,/m/06mb1
-HMktax4Dtc,110.000,120.000,/m/015p6
-HNUU7MtNsI,24.000,34.000,/m/02mk9
-HNspMf4mwg,30.000,40.000,/m/03k3r
-HO-r0-bOd8,50.000,60.000,/m/03vt0
-HS0RB1WTmE,30.000,40.000,/m/02mk9
-HUcjhcskP4,40.000,50.000,/m/07jdr
-HV2XcVRF7I,10.000,20.000,/m/0bt9lr
-HVUL5tNzdo,30.000,40.000,/m/0bt9lr
-HXbstyBCYY,270.000,280.000,/m/015p6
-HXs9lSAcW0,30.000,40.000,/m/0bt9lr
-HZbxhzv_SU,10.000,20.000,/m/0bt9lr
-Hb1-ExzeHM,510.000,520.000,/m/07jdr
-Hcx0xgEOGw,110.000,120.000,/m/03qtwd
-HguauDRE90,30.000,40.000,/m/06h7j
-Hh5VlW3pFE,30.000,40.000,/m/01yrx
-HiAU6Psn8A,30.000,40.000,/m/02mk9
-HiMxYvL-L0,70.000,80.000,/m/015p6
-Hj9DKBKzrY,50.000,60.000,/m/03m9d0z
-HkBfmaHlbA,30.000,40.000,/m/02mk9
-HmPEb_Ed3w,30.000,40.000,/m/03m9d0z
-HmPEb_Ed3w,30.000,40.000,/m/05kq4
-HmYuZCgM2s,30.000,40.000,/m/02mk9
-Hnh9w9tKHQ,30.000,40.000,/m/01yrx
-HnhPxiYLLU,0.000,9.000,/m/0bt9lr
-HoAvbWclYw,360.000,370.000,/m/015p6
-Holdef_BZ0,30.000,40.000,/m/0199g
-HpLnN-W4KU,30.000,40.000,/m/03qtwd
-HrGgmzOPzA,10.000,20.000,/m/05kq4
-HtGPKfp8WE,0.000,10.000,/m/07jdr
-HtMOrXQ778,30.000,40.000,/m/0bt9lr
-HtvetWqRnQ,20.000,30.000,/m/07jdr
-HuLCz9S_FA,23.000,33.000,/m/015p6
-Hv55Xerkh8,30.000,40.000,/m/06_fw
-HwIzpjxyy8,30.000,40.000,/m/02mk9
-HwmbJ8kujE,20.000,30.000,/m/02mk9
-Hwn7UdBguE,30.000,40.000,/m/0bt9lr
-HzNR5GkI8c,17.000,27.000,/m/02mk9
-I-UtrFl4m8,10.000,20.000,/m/05kq4
-I0MkCWQrKg,120.000,130.000,/m/03qtwd
-I0jN2qm9rI,30.000,40.000,/m/06bz3
-I1upuU0HXs,16.000,26.000,/m/01yrx
-I2FVvZGDpM,30.000,40.000,/m/015p6
-I2UgD8y7lA,230.000,240.000,/m/06mb1
-I2wwE7WFOU,24.000,34.000,/m/01yrx
-I4mBa4oMYU,30.000,40.000,/m/01yrx
-I8bl4cE3lw,190.000,200.000,/m/06_fw
-I8ddBF14T8,30.000,40.000,/m/06bz3
-I95CtfMOLA,420.000,430.000,/m/05kq4
-IAow_E7txY,60.000,70.000,/m/02mk9
-IBXTktoom8,30.000,40.000,/m/03vt0
-IBfSiR2SR0,30.000,40.000,/m/0bt9lr
-IHE1hhdtek,30.000,40.000,/m/0bt9lr
-IISJIMVvHE,30.000,40.000,/m/02mk9
-IIyddYfL7I,90.000,100.000,/m/07jdr
-IJy5rdamhY,28.000,38.000,/m/02mk9
-IK4okM-Xxw,30.000,40.000,/m/0bt9lr
-IKAEFwWwY8,2.000,12.000,/m/02mk9
-IKKQ3NU1OI,20.000,30.000,/m/03k3r
-IKMo9-20Zc,10.000,20.000,/m/02mk9
-IL_HB4hPxs,30.000,40.000,/m/0bt9lr
-IN1SLJCen8,30.000,40.000,/m/03qtwd
-IP1qveRGHY,30.000,40.000,/m/015p6
-IRKMnp4zVk,10.000,20.000,/m/02mk9
-IRhgxg6Wl8,0.000,9.000,/m/06h7j
-ISfpUX2Ok4,30.000,40.000,/m/06h7j
-ITg0YyI5IA,50.000,60.000,/m/07jdr
-IY02Wq8YnA,290.000,300.000,/m/03qtwd
-I_Ej65k3Rg,30.000,40.000,/m/0bt9lr
-Ia8Lhbgioc,30.000,40.000,/m/02mk9
-IfUV6xbXNU,200.000,210.000,/m/07jdr
-IgLXOL0DKw,30.000,40.000,/m/03m9d0z
-IgQ4BYBLhc,0.000,10.000,/m/0g6b5
-IhhKn6f8X4,30.000,40.000,/m/01yrx
-IiNFQu84JE,0.000,10.000,/m/0bt9lr
-IlaBGP83MU,30.000,40.000,/m/0bt9lr
-IlpZJZyhTQ,15.000,25.000,/m/02mk9
-ImF0CfLttk,22.000,32.000,/m/03k3r
-InkGSmYw_I,30.000,40.000,/m/02mk9
-Inn26beF70,30.000,40.000,/m/0199g
-Io461is8Ko,120.000,130.000,/m/0bt9lr
-IopFsEU_iE,120.000,130.000,/m/07jdr
-IpGWTs7ckQ,10.000,20.000,/m/06mb1
-Iq-OpawOWE,14.000,24.000,/m/0g6b5
-IqKCSPH-SE,30.000,40.000,/m/06mb1
-Its_5qrHs8,30.000,40.000,/m/0bt9lr
-Iv56Vvfkz0,180.000,190.000,/m/07jdr
-Ivf63hDvzc,30.000,40.000,/m/01yrx
-IwQJSeU8CM,30.000,40.000,/m/02mk9
-IyHIVIyn4o,30.000,40.000,/m/02mk9
-J-a2vYXFrE,140.000,150.000,/m/015p6
-J020Y_kpDs,30.000,40.000,/m/06bz3
-J0F29UCZiA,70.000,80.000,/m/02mk9
-J0fLqumm_s,30.000,40.000,/m/015p6
-J2QlBFA5fk,30.000,40.000,/m/02mk9
-J2RZSmB0k4,10.000,20.000,/m/0bt9lr
-J2vUx4lNXI,30.000,40.000,/m/06h7j
-J33gVrCxPM,30.000,40.000,/m/06mb1
-J6CEEmsZBE,30.000,40.000,/m/06h7j
-J8jvsVQcvo,30.000,40.000,/m/0bt9lr
-JHH50pkhNw,30.000,40.000,/m/06bz3
-JHYwAeawEE,30.000,40.000,/m/02mk9
-JHaUsoTOQg,20.000,30.000,/m/015p6
-JIR1FEWa6w,30.000,40.000,/m/02mk9
-JJQQgCVy74,30.000,40.000,/m/06bz3
-JJaPjpOQFk,15.000,25.000,/m/02mk9
-JKEBnT-rhQ,30.000,40.000,/m/02mk9
-JKnrzprvBc,30.000,40.000,/m/0bt9lr
-JMlwL22ldM,30.000,40.000,/m/03qtwd
-JNZTO3cJoA,10.000,20.000,/m/07jdr
-JUBNFbO7gk,2.000,12.000,/m/015p6
-JUSRIMNXeg,30.000,40.000,/m/03qtwd
-JUc_GS0yYw,30.000,40.000,/m/06h7j
-JVZ8tBis6I,7.000,17.000,/m/02mk9
-JXX1SwOMpk,24.000,34.000,/m/0bt9lr
-JZ0uT_7kX4,30.000,40.000,/m/03qtwd
-J_FdbmPgoM,30.000,40.000,/m/06bz3
-Ja4Ub7B6SE,30.000,40.000,/m/02mk9
-JaOCfaUJWQ,410.000,420.000,/m/0bt9lr
-JaUsb1_IbI,30.000,40.000,/m/06mb1
-JauqJnOVmI,30.000,40.000,/m/02mk9
-Jb__KEbugE,30.000,40.000,/m/02mk9
-JcBwff0m7s,120.000,130.000,/m/06bz3
-Jh-xtLgftk,20.000,30.000,/m/015p6
-JhCbFDDUiw,30.000,40.000,/m/03qtwd
-JhxIN8ml-I,30.000,40.000,/m/02mk9
-Jk8qvmCfAA,30.000,40.000,/m/07jdr
-JkGoZTnfNo,30.000,40.000,/m/02mk9
-JkQQREeh_w,30.000,40.000,/m/06bz3
-Jl3ceaz95I,9.000,19.000,/m/01yrx
-JlAIil9iSE,8.000,18.000,/m/0bt9lr
-JlxVX2RntI,50.000,60.000,/m/07jdr
-Jq9HNSs_ns,14.000,24.000,/m/0199g
-JrYGbt2crw,30.000,40.000,/m/03qtwd
-JsKyogQBXs,30.000,40.000,/m/03qtwd
-Jsy9Ol7wWY,90.000,100.000,/m/06_fw
-Ju2_EO6CG0,30.000,40.000,/m/03qtwd
-JzPwROZnbw,30.000,40.000,/m/02mk9
-K-cj2E3DJ0,150.000,160.000,/m/06bz3
-K0UwWmsjRM,50.000,60.000,/m/02mk9
-K0wP_zCTvA,30.000,40.000,/m/0bt9lr
-K1t9puoyfQ,30.000,40.000,/m/015p6
-K2G4ofiEQc,19.000,29.000,/m/0bt9lr
-K2N3prvQ0Y,140.000,150.000,/m/015p6
-K3gBv753e8,30.000,40.000,/m/06bz3
-K4YNOAqf9E,30.000,40.000,/m/01yrx
-K4mz4m6h4A,30.000,40.000,/m/015p6
-K5wu7h61EI,170.000,180.000,/m/07jdr
-K68RAsOa_0,30.000,40.000,/m/03m9d0z
-K9oTZj3mVQ,30.000,40.000,/m/07jdr
-KA5Y_U1Ho0,30.000,40.000,/m/06h7j
-KALWkTfT1s,30.000,40.000,/m/07jdr
-KEGVoUcwak,30.000,40.000,/m/02mk9
-KF0dzPnQto,30.000,40.000,/m/06bz3
-KFhbz6RhjY,30.000,40.000,/m/02mk9
-KG-oJ4wg74,17.000,27.000,/m/015p6
-KGPz_5Cm_A,20.000,30.000,/m/02mk9
-KHjJG4ur9I,30.000,40.000,/m/03qtwd
